TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
178.794666667,-217.114,38.4997,1.78137,7.66704,-1.00507,5.89475,-4.4581,-1.73586,-5.59055,7.03992,1.60671,2.00963,-9.21438,2.64277,3.5134,5.32819,-3.04861,2.30631,-5.98115,0.207071,-5.69366
178.816000000,-232.63,54.7049,-10.3352,9.12674,0.907937,0.895128,-0.450256,0.707671,-2.81284,4.91733,-0.444394,0.405462,-8.44138,1.01105,4.38065,8.58127,-2.44026,-1.68617,-5.59351,1.7541,-3.34084
178.837333333,-240.708,54.171,-8.68041,9.69565,2.95561,-0.918292,-0.345707,1.90738,0.893583,4.6219,-1.5393,2.1724,-5.26819,0.124607,4.50141,7.34367,-2.28583,-1.70157,-6.42609,-3.19939,-4.99897
178.858666667,-241.793,53.6044,-11.0837,6.46722,3.16632,-0.320954,-0.378981,3.01373,1.02368,1.84153,-4.58221,1.70969,-6.18919,2.47293,6.27564,9.67701,-0.852356,-1.20075,-9.56363,-1.26327,-4.86101
178.880000000,-247.21,51.2572,-6.38037,9.57497,2.29759,0.150138,1.79409,3.2601,-1.34999,5.75064,-0.724819,0.829503,-6.25888,2.777,10.5087,11.1234,-1.2521,-5.4965,-8.63398,-3.40275,-3.72116
178.901333333,-249.677,49.6558,-15.0305,8.88082,4.04659,1.84332,-0.507105,-1.54918,-1.17682,5.77074,-1.60458,4.61064,-3.74585,5.44909,5.55233,9.66527,-3.19163,-4.34906,-6.73521,-3.31832,-3.65129
178.922666667,-251.829,47.7178,-7.71969,8.42573,0.957373,0.930714,0.121182,1.63113,0.89355,3.64251,-5.29441,3.72136,-3.72259,6.87507,7.74797,7.6825,-2.92156,-1.58127,-6.328,0.645297,-4.63743
178.944000000,-246.308,48.5433,-11.3439,4.89608,4.16979,-1.21836,-1.58343,3.78646,-1.30977,4.96425,-3.58349,-1.73955,-3.02111,6.85248,6.50608,10.5319,-1.24248,-1.45252,-5.86377,-0.803795,-6.21791
178.965333333,-170.26,23.2149,-6.75639,8.1114,4.03372,4.48048,5.66476,1.39268,2.13767,0.952572,-1.92451,-2.76013,-2.83028,2.1466,2.41339,4.93248,-1.91262,1.12922,-2.93519,2.62642,-0.293764
178.986666667,-180.201,18.5861,-1.75733,11.4284,-1.93341,5.93835,0.293589,-2.42374,0.384026,2.51063,-1.67183,-0.841193,-5.19498,4.03495,-1.21432,4.8636,-5.14644,-1.51645,-6.90706,-1.00147,-8.28976
179.008000000,-197.92,13.6176,6.84235,1.42,-1.3579,2.41292,1.07925,4.13641,3.2343,4.30062,-3.26494,-0.877293,-5.98689,7.594,4.10124,9.9381,-4.2764,3.59714,-6.85009,1.79101,-10.6369
179.029333333,-211.322,19.1161,3.59982,-4.16025,-1.29724,3.3141,2.29856,6.75587,5.26874,6.64597,-0.842308,-0.884883,-3.92066,8.2764,3.63039,12.8524,-2.66183,1.36581,-4.19882,-0.93033,-6.73114
